# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# credit_channels
 12	                  3	                  3	                  3	                  1	                  3	                  2	                  7	                  2	                  4	                  5	                  5	                  6	                  5	                  4	                  3	                  8	                  4	                  5	                  2	                  4	                  2	                  3	                  0	                  5	                  7	                  3	                  4	                  2	                  6	                  3	                  1	                  5	                  3	                  1	                  5	                  2	                  1	                  3	                  0	                  3	                  1	                  5	                  4	                  3	                  3	                  6	                  3	                  1	                  3	                  5
 13	                  2	                  2	                  5	                  3	                  3	                  4	                  3	                  1	                  3	                  3	                  5	                  4	                  3	                  3	                  3	                  3	                  1	                  1	                  2	                  5	                  3	                  3	                  3	                  5	                  5	                  4	                  2	                  0	                  6	                  2	                  2	                  4	                  5	                  3	                  4	                  3	                  5	                  0	                  2	                  4	                  4	                  2	                  2	                  1	                  2	                  2	                  3	                  1	                  4	                  5
 14	                  4	                  5	                  1	                  2	                  2	                  4	                  3	                  1	                  3	                  1	                  2	                  3	                  4	                  5	                  7	                  4	                  2	                  5	                  5	                  3	                  1	                  6	                  1	                  5	                  5	                  3	                  2	                  5	                  4	                  4	                  6	                  1	                  3	                  5	                  4	                  5	                  3	                  3	                  0	                  3	                  2	                  3	                  1	                  2	                  2	                  1	                  4	                  3	                  4	                  5
 15	                  2	                  0	                  4	                  5	                  3	                  6	                  2	                  0	                  2	                  1	                  0	                  2	                  2	                  3	                  3	                  2	                  5	                  2	                  6	                  4	                  4	                  4	                  3	                  3	                  2	                  3	                  2	                  4	                  6	                  1	                  1	                  7	                  4	                  2	                  2	                  7	                  3	                  3	                  0	                  1	                  4	                  4	                  2	                  3	                  3	                  4	                  1	                  2	                  3	                  2
 16	                  6	                  1	                  9	                  4	                  3	                  1	                  0	                  2	                  2	                  1	                  2	                  3	                  3	                  2	                  3	                  3	                  4	                  2	                  2	                  6	                  1	                  5	                  4	                  3	                  1	                  3	                  3	                  1	                  1	                  3	                  3	                  7	                  3	                  5	                  5	                  2	                  3	                  2	                  3	                  3	                  3	                  2	                  1	                  3	                  1	                  4	                  3	                  4	                  4	                  9
 17	                  5	                  3	                  2	                  4	                  3	                  3	                  6	                  5	                  3	                  5	                  1	                  2	                  6	                  3	                  3	                  1	                  6	                  7	                  2	                  5	                  2	                  2	                  5	                  6	                  2	                  3	                  3	                  3	                  4	                  1	                  2	                  5	                  3	                  3	                  4	                  5	                  5	                  3	                  1	                  4	                  3	                  2	                  0	                  2	                  7	                  2	                  1	                  4	                  1	                  8
 18	                  3	                  1	                  6	                  3	                  3	                  9	                  8	                  5	                  3	                  4	                  4	                  4	                  5	                  2	                  5	                  5	                  5	                  3	                  4	                  4	                  2	                  2	                  3	                  4	                  3	                  6	                  4	                  2	                  4	                  0	                  2	                  2	                  4	                  6	                  4	                  1	                  6	                  6	                  6	                  2	                  4	                  0	                  3	                  0	                  4	                  2	                  5	                  5	                  4	                  5
 19	                  3	                  1	                  6	                 10	                  3	                  3	                  4	                  2	                  2	                  2	                  3	                  0	                  3	                  5	                  7	                  4	                  3	                  3	                  3	                  5	                  4	                  7	                  3	                  3	                  4	                  6	                  4	                  5	                  3	                  1	                  5	                  1	                  4	                  4	                  5	                  4	                  1	                  4	                  3	                  3	                  4	                  1	                  4	                  2	                  3	                  1	                  2	                  3	                  2	                  2
 20	                  5	                  3	                  4	                  3	                  2	                  3	                  4	                  6	                  0	                  2	                  1	                  3	                  2	                  2	                  6	                  4	                  2	                  3	                  3	                  2	                  9	                  3	                  3	                  5	                  7	                  4	                  3	                  2	                  1	                  2	                  3	                  3	                  2	                  4	                  1	                  1	                  0	                  5	                  1	                  4	                  4	                  2	                  5	                  3	                  2	                  4	                  7	                  5	                  5	                  0
 21	                  8	                  1	                  2	                  1	                  1	                  2	                  5	                  2	                  3	                  3	                  4	                  4	                  5	                  6	                  3	                  1	                  1	                  5	                  3	                  3	                  3	                  2	                  3	                  3	                  4	                  3	                  4	                  2	                  2	                  5	                  3	                  7	                  2	                  5	                  2	                  2	                  2	                  2	                  2	                  3	                  5	                  2	                  4	                  3	                  2	                  1	                  5	                  4	                  3	                  5
 22	                  2	                  2	                  2	                  6	                  1	                  5	                  5	                  4	                  2	                  4	                  4	                  2	                  4	                  6	                  2	                  2	                  6	                  2	                  5	                  4	                  1	                  3	                  2	                  4	                  3	                  3	                  5	                  3	                  1	                  5	                  3	                  3	                  5	                  1	                  1	                  5	                  6	                  5	                  3	                  1	                  4	                  5	                  4	                  4	                  4	                  3	                  4	                  5	                  2	                  0
 23	                  3	                  4	                  6	                  4	                  2	                  3	                  3	                  1	                  1	                  7	                  2	                  3	                  2	                  5	                  3	                  2	                  3	                  2	                  6	                  1	                  6	                  2	                  3	                  6	                  2	                  6	                  4	                  7	                  3	                  2	                  0	                  4	                  5	                  3	                  4	                  7	                  3	                  6	                  3	                  4	                  5	                  6	                  3	                  3	                  2	                  6	                  4	                  2	                  7	                  2
 24	                  0	                  3	                  4	                  3	                  2	                  4	                  2	                  5	                  2	                  4	                  4	                  4	                  2	                  5	                  2	                  1	                  2	                  3	                  5	                  2	                  3	                  2	                  2	                  6	                  8	                  1	                  4	                  1	                  4	                  4	                  4	                  2	                  3	                  2	                  6	                  6	                  4	                  5	                  7	                  3	                  7	                  3	                  2	                  2	                  4	                  2	                  3	                  1	                  3	                  4
 25	                  3	                  4	                  5	                  6	                  1	                  2	                  2	                  1	                  3	                  0	                  2	                  3	                  3	                  5	                  1	                  3	                  1	                  3	                  1	                  2	                  2	                  4	                  4	                  2	                  3	                  0	                  2	                  3	                  4	                  6	                  3	                  4	                  8	                  4	                  1	                  8	                  0	                  7	                  3	                  2	                  1	                  6	                  1	                  2	                  1	                  1	                  1	                  6	                  4	                  2
 26	                  2	                  1	                  2	                  1	                  4	                  3	                  1	                  3	                  6	                  5	                  2	                  2	                  1	                  4	                  4	                  4	                  4	                  2	                  3	                  1	                  1	                  3	                  6	                  4	                  1	                  5	                  1	                  3	                  7	                  1	                  3	                  6	                  6	                  1	                  5	                  4	                  3	                  5	                  3	                  4	                  4	                  3	                  3	                  1	                  3	                  4	                  4	                  2	                  4	                  3
 27	                  6	                  1	                  2	                  4	                  3	                  3	                  3	                  3	                  1	                  4	                  3	                  3	                  2	                  3	                  3	                  1	                  5	                  2	                  1	                  3	                  5	                  1	                  2	                  4	                  4	                  4	                  7	                  4	                  3	                  1	                  2	                  1	                  1	                  3	                  1	                  3	                  1	                  2	                  2	                  3	                  3	                  3	                  3	                  4	                  2	                  4	                  4	                  4	                  2	                  0
 28	                  5	                  1	                  2	                  3	                  5	                  4	                  2	                  1	                  6	                  5	                  6	                  4	                  5	                  5	                  4	                  3	                  1	                  3	                  6	                  4	                  2	                  3	                  2	                  7	                  7	                  3	                  4	                  3	                  2	                  1	                  2	                  3	                  4	                  2	                  2	                  4	                  1	                  3	                  1	                  6	                  7	                  1	                  6	                  3	                  3	                  3	                  5	                  2	                  3	                  3
 29	                  2	                  3	                  3	                  2	                  2	                  4	                  1	                  3	                  6	                  4	                  5	                  5	                  6	                  4	                  5	                  2	                  3	                  5	                  1	                  3	                  5	                  2	                  3	                  3	                  3	                  2	                  5	                  2	                  4	                  3	                  2	                  2	                  3	                  2	                  1	                  3	                  5	                  4	                  7	                  3	                  2	                  1	                  2	                  2	                  3	                  3	                  3	                  4	                  3	                  4
 30	                  1	                  3	                  1	                  3	                  4	                  5	                  3	                  2	                  2	                  3	                  3	                  7	                  2	                  2	                  4	                  3	                  3	                  3	                  2	                  4	                  5	                  4	                  2	                  4	                  5	                  3	                  4	                  5	                  1	                  1	                  0	                  3	                  4	                  2	                  4	                  2	                  4	                  3	                  2	                  2	                  1	                  4	                  4	                  5	                  2	                  6	                  3	                  6	                  2	                  2
 31	                  3	                  2	                  2	                  1	                  3	                  1	                  3	                  3	                  3	                  2	                  1	                  2	                  3	                  2	                  4	                  0	                  4	                  4	                  2	                  2	                  1	                  3	                  5	                  4	                  2	                  3	                  4	                  3	                  2	                  3	                  4	                  2	                  3	                  2	                  5	                  4	                  4	                  2	                  2	                  4	                  2	                  2	                  3	                  3	                  1	                  3	                  4	                  4	                  2	                  5
 32	                  1	                  3	                  4	                  3	                  5	                  1	                  1	                  7	                  2	                  5	                  2	                  3	                  4	                  5	                  4	                  4	                  1	                  3	                  1	                  2	                  3	                  5	                  3	                  3	                  2	                  3	                  0	                  2	                  2	                  2	                  3	                  2	                  3	                  3	                  5	                  3	                  4	                  0	                  2	                  3	                  2	                  2	                  1	                  5	                  4	                  4	                  5	                  3	                  2	                  2
 33	                  6	                  4	                  2	                  2	                  4	                  3	                  2	                  0	                  5	                  2	                  6	                  3	                  4	                  4	                  4	                  4	                  4	                  1	                  6	                  2	                  2	                  1	                  5	                  5	                  5	                  3	                  4	                  2	                  4	                  1	                  3	                  3	                  4	                  1	                  3	                  2	                  5	                  2	                  2	                  3	                  2	                  1	                  1	                  3	                  4	                  2	                  2	                  3	                  3	                  4
 34	                  7	                  5	                  1	                  4	                  2	                  2	                  4	                  1	                  4	                  1	                  3	                  2	                  4	                  4	                  3	                  5	                  5	                  3	                  2	                  4	                  4	                  3	                  5	                  0	                  6	                  4	                  4	                  4	                  6	                  4	                  3	                  4	                  3	                  3	                  0	                  4	                  5	                  3	                  2	                  3	                  1	                  2	                  2	                  2	                  2	                  0	                  1	                  1	                  3	                  1
 35	                  1	                  4	                  1	                  3	                  2	                  2	                  2	                  4	                  3	                  6	                  1	                  3	                  4	                  5	                  6	                  4	                  1	                  2	                  1	                  3	                  3	                  2	                  3	                  5	                  4	                  5	                  4	                  3	                  4	                  5	                  5	                  0	                  3	                  5	                  1	                  2	                  2	                  3	                  0	                  3	                  2	                  1	                  4	                  2	                  2	                  1	                  2	                  3	                  2	                  1
 36	                  4	                  1	                  3	                  4	                  5	                  2	                  5	                  0	                  4	                  5	                  5	                  2	                  4	                  4	                  3	                  3	                  4	                  2	                  5	                  5	                  3	                  1	                  4	                  4	                  4	                  6	                  6	                  3	                  7	                  5	                  3	                  3	                  4	                  2	                  2	                  3	                  5	                  3	                  2	                  4	                  2	                  2	                  3	                  4	                  3	                  0	                  3	                  3	                  5	                  1
 37	                  6	                  4	                  3	                  3	                 10	                  2	                  4	                  3	                  4	                  4	                  3	                  2	                  5	                  4	                  4	                  2	                  3	                  1	                  4	                  3	                  3	                  2	                  0	                  1	                  4	                  6	                  4	                  4	                  5	                  9	                  3	                  2	                  4	                  1	                  3	                  3	                  5	                  4	                  3	                  1	                  3	                  1	                  2	                  5	                  4	                  2	                  4	                  2	                  4	                  5
 38	                  3	                  4	                  4	                  2	                  4	                  2	                  3	                  0	                  6	                  0	                  5	                  3	                  7	                  0	                  6	                  2	                  2	                  4	                  2	                  5	                  6	                  0	                  4	                  1	                  5	                  5	                  3	                  5	                  5	                  4	                  8	                  4	                  2	                  1	                  4	                  2	                  6	                  5	                  4	                  5	                  5	                  5	                  3	                  3	                  3	                  3	                  2	                  6	                  5	                  2
 39	                  4	                  2	                  4	                  2	                  1	                  3	                  3	                  4	                  1	                  2	                  1	                  3	                  2	                  2	                  3	                  2	                  2	                  3	                  4	                  5	                  3	                  6	                  5	                  3	                  6	                  7	                  1	                  2	                  4	                  2	                  3	                  1	                  1	                  5	                  1	                  5	                  2	                  4	                  8	                  1	                  5	                  3	                  1	                  1	                  1	                  5	                  2	                  1	                  4	                  1
 40	                  4	                  3	                  1	                  4	                  5	                  3	                  3	                  4	                  4	                  2	                  6	                  5	                  0	                  4	                  2	                  1	                  2	                  7	                  4	                  2	                  5	                  5	                  4	                  4	                  1	                  2	                  3	                  3	                  0	                  3	                  3	                  5	                  0	                  4	                  1	                  5	                  3	                  6	                  5	                  3	                  2	                  2	                  3	                  1	                  4	                  4	                  4	                  3	                  3	                  3
 41	                  6	                  2	                  3	                  1	                  6	                  6	                  4	                  3	                  4	                  4	                  2	                  4	                  3	                  5	                  5	                  5	                 10	                  3	                  8	                  1	                  3	                  2	                  3	                  0	                  2	                  4	                  2	                  4	                  2	                  3	                  2	                  3	                  3	                  5	                  2	                  4	                  3	                  6	                  3	                  3	                  3	                  4	                  3	                  5	                  1	                  4	                  1	                  6	                  2	                  7
 42	                  2	                  5	                  2	                  1	                  2	                  5	                  3	                  2	                  3	                  5	                  3	                  6	                  1	                  3	                  2	                  3	                  3	                  2	                  3	                  2	                  5	                  4	                  3	                  2	                  2	                  3	                  2	                  1	                  2	                  5	                  2	                  1	                  1	                  5	                  3	                  2	                  7	                  2	                  0	                  2	                  0	                  6	                  2	                  3	                  2	                  5	                  2	                  2	                  3	                  4
 43	                  1	                  3	                  4	                  2	                  1	                  2	                  1	                  2	                  4	                  1	                  1	                  4	                  4	                  7	                  4	                  2	                  2	                  3	                  1	                  4	                  4	                  3	                  4	                  2	                  4	                  4	                  3	                  2	                  4	                  2	                  0	                  5	                  4	                  5	                  4	                  2	                 10	                  3	                  6	                  3	                  3	                  3	                  3	                  3	                  1	                  3	                  4	                  2	                  3	                  6
 44	                  2	                  4	                  6	                  0	                  4	                  2	                  6	                  1	                  3	                  2	                  3	                  4	                  3	                  4	                  1	                  3	                  5	                  3	                  4	                  2	                  8	                  3	                  4	                  4	                  4	                  3	                  2	                  3	                  1	                  2	                  0	                  3	                  0	                  4	                  3	                  4	                  2	                  3	                  5	                  3	                  4	                  1	                  0	                  5	                  2	                  3	                  2	                  7	                  7	                  4
